epoch,train_main_loss,train_alignment_loss,train_weighted_alignment_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_alignment_loss,val_weighted_alignment_loss,val_loss
1,0.7827999046883913,0.3127456828196905,0.0312745687613497,0.8140744746706956,0.8965726756959272,0.3974629874019598,0.3039205493094826,0.4447552447552447,0.8968831168831168,0.3090909090909091,0.568850648836656,0.2177945332093672,0.0217794536731459,0.5906300993399186
2,0.4904679860440624,0.2579733386508023,0.0257973343029397,0.5162653210845108,0.9436485756750734,0.5958416513500694,0.457478546172936,0.5919354838709677,0.9342857142857144,0.4709090909090909,0.3590990434993397,0.2337993045286698,0.023379930731925,0.3824789714813232
3,0.3073000743671589,0.2408661323418769,0.0240866136000384,0.3313866876826468,0.9639209487443888,0.6602391111039837,0.5586421471936701,0.6503067484662577,0.9481818181818182,0.4927272727272727,0.3429209507595409,0.2042087578773498,0.0204208761318163,0.3633418250083923
4,0.2334234765494882,0.2045159005412624,0.0204515904275263,0.253875066677946,0.9697617542549402,0.7141003372795822,0.6254994273926284,0.6815068493150684,0.9516883116883116,0.5163636363636364,0.2842841979590329,0.1778322657671841,0.0177832269397648,0.3020674243840304
5,0.1750972139840003,0.1814274237849056,0.018142742684818,0.1932399570245066,0.9747573717701502,0.7310377071042499,0.6707024751157437,0.7921653971708379,0.9751948051948052,0.7218181818181818,0.3247712155905637,0.1602921147779984,0.0160292117704044,0.3408004247600382
6,0.1425289263105308,0.169631410834386,0.0169631413642145,0.159492067423586,0.9751231107799389,0.7632498674061685,0.6944978560307276,0.812989921612542,0.9783116883116884,0.7418181818181818,0.3867981788516044,0.1372247045690363,0.0137224707413803,0.4005206488208337
7,0.115176482687959,0.1501865966749302,0.0150186599153133,0.1301951426330341,0.9775256496441144,0.7625060106573711,0.6857510797890791,0.8025343189017952,0.9757142857142858,0.7145454545454546,0.3459835351055318,0.1255906391143798,0.0125590641525658,0.3585425972938537
8,0.0808658387427764,0.1342523996939625,0.0134252401951494,0.0942910789909162,0.978259400578382,0.7642867890961315,0.6895113595934971,0.8110403397027601,0.9768831168831168,0.7436363636363637,0.3319066679003564,0.1213052103736183,0.0121305212243036,0.3440371866930615
