epoch,train_main_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_loss
1,0.9573763585703873,0.9573763585703873,0.765440345008009,0.2398015426506313,0.17499601077902768,0.3222985633978763,0.8590909090909091,0.11818181818181818,0.9369575400785967,0.9369575400785967
2,0.8361986847195139,0.8361986847195139,0.7941172236074373,0.25730190402974473,0.20990676438272166,0.3604060913705584,0.8690909090909091,0.16545454545454547,0.8611293601989746,0.8611293601989746
3,0.7376373275963478,0.7376373275963478,0.8033726888625368,0.27366146494988935,0.25258072875754545,0.3685837971552257,0.8674025974025974,0.18181818181818182,0.8005527262254195,0.8005527262254195
4,0.6654422613483616,0.6654422613483616,0.8068418718127881,0.2827352024895187,0.26132228640452043,0.38445807770961143,0.8827272727272727,0.23454545454545456,0.7807715658708052,0.7807715658708052
5,0.615802985425118,0.615802985425118,0.8090177524351385,0.298173026045681,0.2962029501707334,0.365296803652968,0.8736363636363637,0.21818181818181817,0.7720696514303034,0.7720696514303034
6,0.5766660277023969,0.5766660277023969,0.8090451723058787,0.30294595725617757,0.282919435284247,0.37684887459807076,0.8741558441558441,0.21636363636363637,0.7844622772390192,0.7844622772390192
7,0.5422326542744855,0.5422326542744855,0.8090240547159931,0.2983084981782308,0.28840909330939246,0.38273195876288657,0.8755844155844156,0.1781818181818182,0.8177261170473966,0.8177261170473966
8,0.5165773996225299,0.5165773996225299,0.8072549741315278,0.30875989594252207,0.28318638195179885,0.36753246753246754,0.8735064935064935,0.18727272727272729,0.8065335052663629,0.8065335052663629
