epoch,train_main_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_loss
1,0.8935528687221039,0.8935528687221039,0.8416561088489642,0.2817576174485368,0.2591412594371719,0.3853311439518336,0.8541558441558441,0.3018181818181818,0.7269895163449374,0.7269895163449374
2,0.7177748450151386,0.7177748450151386,0.8676995504066212,0.3283805071869752,0.2809397945804468,0.40767927724449465,0.8637662337662337,0.3290909090909091,0.6650667845119129,0.6650667845119129
3,0.6390470626385808,0.6390470626385808,0.8886556024560317,0.38090285377036015,0.2864538220566527,0.3581183611532625,0.8351948051948052,0.26545454545454544,0.6159416959502481,0.6159416959502481
4,0.5600771679370922,0.5600771679370922,0.9009538559098502,0.4083034457781347,0.37570859761262165,0.4860449285228046,0.9019480519480519,0.3709090909090909,0.6028211678158153,0.6028211678158153
5,0.486389071539056,0.486389071539056,0.9110035817358202,0.4472303317312386,0.399219354075428,0.5194621372965322,0.9118181818181819,0.3381818181818182,0.6128606137362393,0.6128606137362393
6,0.42985417279803184,0.42985417279803184,0.9168374820939673,0.4719051710698862,0.40599283752801657,0.5191297824456114,0.9167532467532468,0.38181818181818183,0.6392997967113148,0.6392997967113148
7,0.3847997474977028,0.3847997474977028,0.9183102238389043,0.4817705102521336,0.40450831806868853,0.5017667844522968,0.9084415584415585,0.36,0.5885225648229773,0.5885225648229773
8,0.3379510803524164,0.3379510803524164,0.9225126445374146,0.498225078237664,0.4462137127080102,0.550185873605948,0.9214285714285714,0.3290909090909091,0.7455190472169356,0.7455190472169356
