epoch,train_main_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_loss
1,0.9153053761922282,0.9153053761922282,0.8732890210980531,0.32354999901265297,0.1901682594211628,0.3732394366197183,0.8612987012987013,0.2727272727272727,0.8470122354680841,0.8470122354680841
2,0.7616717984968112,0.7616717984968112,0.8799154704378063,0.3379935639751268,0.26754680724818786,0.4227053140096618,0.8758441558441559,0.32,0.7201823399283669,0.7201823399283669
3,0.6958808329592249,0.6958808329592249,0.8955174752605343,0.38014803766251376,0.281336610031571,0.4107142857142857,0.8628571428571429,0.33090909090909093,0.6527792503617027,0.6527792503617027
4,0.6500594912798072,0.6500594912798072,0.908544404953538,0.42523117640825175,0.34299067202420935,0.4612523248605084,0.8871428571428571,0.38545454545454544,0.6101016499779441,0.6101016499779441
5,0.60483260230914,0.60483260230914,0.9176921040835205,0.46992855919828264,0.33735886643242674,0.4538653366583541,0.8862337662337663,0.38545454545454544,0.5775233762914485,0.5775233762914485
6,0.5712089451699172,0.5712089451699172,0.9242268382324907,0.49215889860302975,0.3883819820607034,0.474679682733374,0.8881818181818182,0.37454545454545457,0.5428585945476185,0.5428585945476185
7,0.536338248665409,0.536338248665409,0.9299120940638582,0.512639422032824,0.382868326849145,0.5049439683586026,0.9024675324675324,0.35454545454545455,0.5615825507857582,0.5615825507857582
8,0.5170203805062702,0.5170203805062702,0.9332691005298775,0.5233030081344261,0.4068455825414854,0.5095367847411444,0.9064935064935065,0.38181818181818183,0.5324602573568171,0.5324602573568171
