epoch,train_main_loss,train_alignment_loss,train_weighted_alignment_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_alignment_loss,val_weighted_alignment_loss,val_loss
1,0.7823135552235349,0.3138238447119459,0.03138238499964575,0.8136959406703316,0.8740224093455206,0.361355494887457,0.295236246248717,0.4170826400443705,0.8635064935064936,0.2636363636363636,0.6563267653638666,0.25210682413794777,0.02521068279038776,0.6815374419905923
2,0.4817286181849422,0.24862560516024415,0.024862560932107113,0.5065911790401045,0.9315927585589968,0.5778595212255339,0.4404657894394413,0.49801324503311256,0.9015584415584416,0.36363636363636365,0.4733213938366283,0.25870460770346904,0.025870461152358488,0.49919185269962657
3,0.31305146083200897,0.23267819666806738,0.02326782006517761,0.33631928115270143,0.9526964549479405,0.6684875081837082,0.5726129957021012,0.6591889559965487,0.9487012987012987,0.5472727272727272,0.385990957997062,0.23419943115927958,0.02341994354670698,0.4094109012863853
4,0.21784919934145472,0.19706392599471548,0.01970639298303417,0.2375555921952797,0.959744866074448,0.7190665736834999,0.6429799876617732,0.7141585040071238,0.9583116883116883,0.5818181818181818,0.37575560678135267,0.17583240465684372,0.017583240826021543,0.39333884661847895
5,0.16533150601136154,0.17370631577721446,0.01737063190524502,0.1827021378324028,0.9617872085827266,0.7683427638054734,0.6731270704297257,0.7922210849539406,0.9736363636363636,0.7054545454545454,0.4991023329713128,0.15723913019353694,0.0157239132984118,0.5148262451995503
6,0.12554580498478046,0.1573032509137761,0.015730325359813377,0.14127613021611052,0.9664398385304904,0.7696449542793673,0.6583374914070907,0.7523510971786834,0.9692207792207792,0.6672727272727272,0.44699744378978556,0.14240143125707452,0.014240143265236508,0.4612375918843529
7,0.09541326496584612,0.14113644390299462,0.014113644643926983,0.10952690967002235,0.9689463604153252,0.7707846511301973,0.655200331239138,0.8003913894324853,0.9735064935064935,0.7109090909090909,0.5120546276054599,0.12345144792036576,0.012345145012844692,0.5243997713381594
8,0.07384028527319478,0.13005654679920556,0.013005654926797257,0.08684594011542533,0.9695762329497034,0.8264623948549096,0.7516638809609036,0.8354186717998076,0.9777922077922078,0.7509090909090909,0.43879972315139393,0.13222771254452792,0.013222771469842303,0.45202249512076376
