epoch,train_main_loss,train_loss,val_macro_auroc,val_macro_ap,val_macro_f1,val_micro_f1,val_label_accuracy,val_subset_accuracy,val_main_loss,val_loss
1,0.7373180975230151,0.7373180975230151,0.8927821064425114,0.4190718746571053,0.309180831885567,0.3822491174987393,0.8409090909090909,0.32,0.6101796880635348,0.6101796880635348
2,0.43380017503108814,0.43380017503108814,0.9356734311618636,0.6109163630040412,0.44625809101494657,0.5547038327526133,0.9170129870129871,0.41818181818181815,0.440764261267402,0.440764261267402
3,0.2806702878032916,0.2806702878032916,0.9520889184313903,0.7022086973192848,0.5918654593293443,0.6771523178807947,0.9493506493506494,0.5509090909090909,0.4159471721540798,0.4159471721540798
4,0.193281381224759,0.193281381224759,0.9568965854730757,0.7275943974232658,0.6127513231553493,0.6801099908340972,0.9546753246753247,0.58,0.4070821022987366,0.4070821022987366
5,0.14477720476878592,0.14477720476878592,0.9620653484694277,0.767823815477643,0.6911735888375405,0.7553571428571428,0.9644155844155844,0.62,0.3948217519304969,0.3948217519304969
6,0.10790678454143454,0.10790678454143454,0.9630490503552736,0.7670987313901491,0.6710752202125836,0.7415966386554622,0.968051948051948,0.6563636363636364,0.6066338950395584,0.6066338950395584
7,0.08172380950211874,0.08172380950211874,0.9644874428452737,0.7784506100680347,0.6881846498949546,0.7441860465116279,0.9642857142857143,0.6,0.6468116502057423,0.6468116502057423
8,0.06394697526297063,0.06394697526297063,0.9655170260113575,0.7605370936740412,0.7191749723781411,0.7762863534675615,0.974025974025974,0.7109090909090909,0.6539277311109684,0.6539277311109684
